index,frb_name,fingerprint,name,timestamp,dm,fluence,width_ms,scattering_ms,ra,dec,snr,peak_freq
424,FRB20190409D,8943a1207bb30501efcba7342d8e08c166dca1c2af9bf57a7c07f2aa33c0500b,FRB20190409D,2019-04-09T17:19:03.996105,1300.118,2.7,0.00155,,336.64,26.95,17.3,507.6
425,FRB20190410A,8b6c4a897446bcd9d67fcd89a9985c34d16b7a6c49ca262e0c8fae5f19716207,FRB20190410A,2019-04-10T12:19:48.857520,284.02,5.8,0.00101,,263.47,-2.37,13.6,515.7
426,FRB20190410B,a9f0b7b306fb28ea768e9e615147975cb8fdca1edeaa66a82263c9cec4d30e36,FRB20190410B,2019-04-10T12:27:52.420953,642.1699,0.5,0.000423,0.00021,265.76,15.17,30.8,454.4
427,FRB20190411A,51795f6faab0e8aa5ab818bb021c6ac743f7cec901e4bd2d818ba08b00b9074b,FRB20190411A,2019-04-11T00:37:20.283882,460.5552,1.4,0.000417,,80.0,83.89,9.8,800.2
428,FRB20190411B,b8e94b699f8b046e9f1131e968eab039a412563171931286267eca6ed481a2f7,FRB20190411B,2019-04-11T05:01:08.100512,1229.581,3.7,0.00138,,154.03,29.23,17.5,507.5
429,FRB20190411C,0b57c64d682b55e7f3981da0396d48e4ba6d975a52806ac964b115ae7464505d,FRB20190411C,2019-04-11T19:20:36.377583,233.66,9.3,0.001023,,9.33,20.5,50.0,636.5
430,FRB20190411C,4b177db5edf38ba3e46d493b60e0d6de272dfee14be2c9052be8472f4906c1ea,FRB20190411C,2019-04-11T19:20:36.382456,233.66,9.3,0.00089,,9.33,20.5,50.0,640.1
431,FRB20190412A,a8a403ca21fe1d13e7a9f84939eff80fcb2ef6e0d5a3c001940565e893147482,FRB20190412A,2019-04-12T10:54:18.451699,364.7329,6.9,0.001243,,243.45,61.87,44.3,706.8
432,FRB20190412B,a805f1a0b79f307d206dda35786361772b7faa1436cc294a0359e0a6174a6953,FRB20190412B,2019-04-12T13:43:36.692112,375.75,12.8,0.0068,0.0155,285.65,19.25,16.8,400.2
433,FRB20190414A,1e99082e9c37cbc70db93d3ec5c132e02bfdb7522e0c16fd16831384129ad21a,FRB20190414A,2019-04-14T06:38:44.406465,811.981,1.7,0.00195,,181.44,38.9,14.6,400.2
434,FRB20190414B,bdc913f0cdf7e69cdb0fb5cc79b7636d9b3e33d92527498d92e0d3cba911ffee,FRB20190414B,2019-04-14T11:03:03.697949,506.489,3.8,0.00457,,246.9,57.53,13.7,400.2
435,FRB20190415A,622c65c9b2c5ec83b50af38ae58cb6bd4d1ebb62e7f76fe1ce96e632d2d1d8c8,FRB20190415A,2019-04-15T06:36:02.832737,633.681,3.7,0.00248,,182.38,71.28,13.0,481.7
436,FRB20190415B,c95136206d434637274d16bdbdb56f43a90adbe96282bc7a3d30195561cce79d,FRB20190415B,2019-04-15T19:03:06.048346,722.993,22.3,0.00361,0.01861,8.86,54.85,50.8,518.3
437,FRB20190415C,32a735b8d597ed74008be0c9850e73c37b8b6a44dc4214d87083bbe5390cec8b,FRB20190415C,2019-04-15T23:23:46.088468,650.182,0.8,0.00055,,74.81,34.8,7.9,495.3
438,FRB20190416A,919ef11bd8d16acb074b5e5f4302c6cf4e98f2863553f43348601af487cd2828,FRB20190416A,2019-04-16T04:07:29.078656,2287.265,2.8,0.00072,0.0017,144.99,33.3,14.8,465.6
439,FRB20190416B,f00a147e652cc0ea4ebbbca744643b2224813613bc607b85aa7f967a16ac7fd5,FRB20190416B,2019-04-16T05:50:02.790136,575.36,1.5,0.0059,0.00049,172.19,35.95,29.1,400.2
440,FRB20190417B,93392e9d1c792bccc4e6ca3d70a8a9d76b636035e4e942663cdb23b8f3e574c4,FRB20190417B,2019-04-17T06:02:16.580256,1161.2,9.9,0.0019,0.0283,174.87,64.72,17.1,545.5
441,FRB20190417A,4573f11d685ee66ddd4f4d2f8789b8a14d16101b5657197ccb978dd8bd55908b,FRB20190417A,2019-04-17T13:56:04.819344,1380.08,5.8,0.00299,0.0033,294.85,59.4,26.2,558.9
442,FRB20190417C,d568da2a3713f05db4b9af9e0c0d8cb8aa10746232ef06188c22cd8003209cbd,FRB20190417C,2019-04-17T21:22:14.648331,320.2319,10.8,0.000413,,45.68,71.26,95.1,586.6
443,FRB20190418A,3a13502dc6c447625cec5464c1c515c2c5d1a1b03041308099289819cf7a701c,FRB20190418A,2019-04-18T22:34:17.029459,184.5069,2.2,0.000706,,65.79,16.04,26.7,400.2
444,FRB20190419A,404549c7ec06c32c5abf0dc91bccad6d6244a599f7ad24b53b1e42ed341882d1,FRB20190419A,2019-04-19T01:16:25.302657,439.972,0.8,0.00185,,104.98,64.88,10.8,407.1
445,FRB20190419B,27658dc8cebcce38557280e340a831d070561931720f03aafdef7eb14fdc2896,FRB20190419B,2019-04-19T22:38:29.333953,165.0752,7.9,0.000656,0.00025,255.27,86.74,36.2,487.6
446,FRB20190420B,0118c6421695bc7a4b0f1856b32009a8c55bc11d9a97b7f3ebc176981c2fc26a,FRB20190420B,2019-04-20T00:28:04.975651,846.8432,15.1,0.0003,0.00392,94.73,70.12,35.5,478.4
447,FRB20190420A,30dd978000c8fe1ea829ae654e6dee3228a91d8535fd57f987a3e74e4b871608,FRB20190420A,2019-04-20T01:14:51.836104,609.0998,3.1,0.00077,0.00264,106.55,55.96,25.4,800.2
448,FRB20190420C,cbc93ca695005764511b11dafa36f2f0cf557744f91cf547342a3ae2f6dce075,FRB20190420C,2019-04-20T10:40:43.909133,629.954,4.1,0.00195,0.008,248.1,37.25,13.2,400.2
449,FRB20190421A,a511a08d81466edd23859f917f2c1969847782d5b8494a21671dc2ece8188da9,FRB20190421A,2019-04-21T08:00:10.353162,223.641,5.3,0.00314,,208.03,48.24,23.2,633.4
450,FRB20190421A,e87728aafa243c59c0236192b3f10e87d1f95fce36602d0722f15b0db99ef292,FRB20190421A,2019-04-21T08:00:10.369034,223.641,5.3,0.00346,,208.03,48.24,23.2,585.3
451,FRB20190421B,fa3bce5adc9cb026ed2e97e4118cadbb8498e54011bf0979bdbc96d1a20a1ad2,FRB20190421B,2019-04-21T23:27:46.204402,392.2475,16.4,0.001123,,82.49,62.31,79.6,400.2
452,FRB20190422B,e73bc0333d24c3aedc55182c52e82898442b548926510dd9d4326286cc007d75,FRB20190422B,2019-04-22T04:30:37.448870,977.386,1.6,0.00324,,158.27,45.67,10.1,400.2
453,FRB20190422A,822203b31a754f7d715e2fd2b7e8cb9e4574e98e55445c3ccede02e21a8aa974,FRB20190422A,2019-04-22T21:13:25.608720,452.302,9.1,0.00322,,48.56,35.15,29.1,626.1
454,FRB20190422A,37e17aa7f1f32ef15fac42b02a80111952cda5352f2e91b9f28f759a427887d2,FRB20190422A,2019-04-22T21:13:25.621248,452.302,9.1,0.00231,,48.56,35.15,29.1,612.3
455,FRB20190422A,68b3076b2a96db15f98e648b0143b4eb369fcb483ffee5a524150b3ff7273722,FRB20190422A,2019-04-22T21:13:25.630233,452.302,9.1,0.002,,48.56,35.15,29.1,582.8
456,FRB20190423A,71816924058c599271aaab7ead1774f9f5db08ebd79962ac79cad8ce333fc504,FRB20190423A,2019-04-23T05:59:40.269625,242.6456,55.4,0.000414,0.00054,179.68,55.25,458.5,480.7
457,FRB20190423A,7cdaad03dffa84e601ebc25f0980ffb1c62efd0f4fa7a3432d6bce73cf39b06b,FRB20190423A,2019-04-23T05:59:40.272845,242.6456,55.4,0.002366,0.00054,179.68,55.25,458.5,400.2
458,FRB20190423B,76b44c31e997a7abf06b052913888d74d1d55dfc143cc59f0a7f7d96a5e6f39a,FRB20190423B,2019-04-23T13:51:59.863766,584.949,7.0,0.00249,,298.58,26.19,26.6,537.6
459,FRB20190423B,1a018c8f590e85a0698d48d61d97d5c5561cff3717448a33f9a84c5a9925bed4,FRB20190423B,2019-04-23T13:51:59.872061,584.949,7.0,0.0085,,298.58,26.19,26.6,524.6
460,FRB20190423C,f252ea07770c2dc74bf467ef3fdef1109ffd84ea6eead410942d462abbda2658,FRB20190423C,2019-04-23T17:36:29.149612,855.5273,4.4,0.00786,0.00248,349.08,86.97,20.4,433.0
461,FRB20190423D,1200d6ae090ccf20e77c01abc5999a7b117ef0eb24506af5baab5549ff341294,FRB20190423D,2019-04-23T20:10:23.305114,496.455,18.0,0.0019,0.007,29.69,84.8,29.1,565.9
462,FRB20190424A,cc07a590ad99b23cbd67ce3107b6f4c72478ca85ce612ed271639e9c0872a268,FRB20190424A,2019-04-24T05:04:54.642357,758.672,2.0,0.000666,,168.3,63.78,21.4,487.9
463,FRB20190425A,19f6f4143ae6cdc5de1543cd87412c1f37cc10e3499e3781df47db24a9a250b6,FRB20190425A,2019-04-25T10:47:53.932744,128.1577,31.6,0.00038,,255.72,21.52,229.9,591.8
464,FRB20190425B,440837c80990657fdfcdfd5582e5e2cf89572cfebe4c9011aeff753bc6bbb701,FRB20190425B,2019-04-25T18:05:48.244082,1031.7236,3.1,0.001108,,210.12,88.6,21.6,474.8
465,FRB20190426A,2ddf740c4a2f00e7e2f64c6c085dd451d5e9df282cd085436ffb66686b06efcf,FRB20190426A,2019-04-26T01:28:06.304236,340.6624,2.0,0.000398,,115.04,59.12,37.1,483.0
466,FRB20190427A,aefe3aa9a8993c6452ffb6fb02a4327c156bf18b6359a35b6488490138589421,FRB20190427A,2019-04-27T22:54:30.905805,455.7828,9.5,0.000339,0.00065,78.93,7.77,27.5,400.2
467,FRB20190428A,5cd8ef5ae277e8b9fb7b0b4f7baeb2f72d5d4b03c0d7c6da945e24c4c5426809,FRB20190428A,2019-04-28T05:01:29.494206,969.4001,7.4,0.000374,0.00363,170.73,23.33,45.7,696.0
468,FRB20190429A,216e01684cb5376433e1a416ddb2d74b041738ad50fb3544df8c000dcf4e1e4d,FRB20190429A,2019-04-29T12:11:06.082630,470.884,1.8,0.00125,,281.09,59.42,11.2,603.0
469,FRB20190429B,8387af8fb19a197c66ccd4c09dd491c42154e442a14af49c41dbb0a95189cdd9,FRB20190429B,2019-04-29T15:33:24.999091,295.65,5.0,0.00638,,329.93,3.96,18.2,422.4
470,FRB20190430B,3ba95c78e61e252d419081db6a32a96432cd05d67511940335e562c4255c2b46,FRB20190430B,2019-04-30T09:20:49.063632,2619.399,1.5,0.02556,0.0086,237.72,62.27,12.6,403.8
471,FRB20190430A,cde77db3dfcbf90f733fa74c842637c2f040869d30b4373ede0c176313ac23ab,FRB20190430A,2019-04-30T10:50:40.420781,339.25,7.7,0.00338,0.00323,77.7,87.01,14.8,433.8
472,FRB20190430C,b80a616b5c0e2384db52bd52d0ac78b0f156dd8aa3dde95788c0c4cabddd81d2,FRB20190430C,2019-04-30T11:53:50.840379,400.561,5.1,0.000893,,277.22,24.92,32.2,659.3
473,FRB20190501B,234628ab19c934eeb3b1e12161875fc7224b270ee3d0b111b64c0106f0a89785,FRB20190501B,2019-05-01T10:53:49.290084,784.068,3.2,0.000932,,261.45,54.36,29.8,400.2
474,FRB20190501B,d74d5e9dca2b5c2bfb3b3d635bbb735727afc5cbb81f20e3f04e5326dc4a7065,FRB20190501B,2019-05-01T10:53:49.293151,784.068,3.2,0.00084,,261.45,54.36,29.8,400.2
475,FRB20190502A,d05252f8fbeee1c47fd45d9ba2be8e0841384f83aa922e3e7304c54db4231268,FRB20190502A,2019-05-02T04:23:27.077100,625.7691,11.5,0.000849,0.001,165.01,59.95,75.8,400.2
476,FRB20190502B,e8955a7011d28da3112cd5dd1cc671d2fe154081cc33059ede2c8a0b189aeda5,FRB20190502B,2019-05-02T07:30:49.766253,918.6143,10.1,0.001201,0.00061,212.04,64.44,66.5,498.1
477,FRB20190502C,d70c89608860b8b4c7c36ff3c2f3b4ce711792610470889700563ca5a9048244,FRB20190502C,2019-05-02T15:56:15.906526,396.835,8.3,0.000527,0.00032,155.6,82.97,28.5,473.2
478,FRB20190515A,6b4b1be672387013e71108a5b05d45c195aa197bdb28efe677fc59beb8260d1c,FRB20190515A,2019-05-15T13:07:40.796976,450.503,16.8,0.00177,0.0383,310.15,55.46,39.3,517.1
479,FRB20190515B,9ab4492fb89cff26e8faca06cabbe220471b13c447b5d4a1307dad079d6f7e8b,FRB20190515B,2019-05-15T16:28:58.623920,822.1887,11.3,0.00038,0.00188,0.83,3.41,31.1,417.0
480,FRB20190515C,d8bbbdab5cea32be19b87f35f00ba6db571b937e6fd8772534bce6b16f6fc64e,FRB20190515C,2019-05-15T18:33:47.341785,652.39,5.5,0.00494,,31.72,20.08,20.9,531.5
481,FRB20190515D,b0a93b91e9787b08d668fa18514817718bbe5bda7d68f6e6ac05f28324954d8d,FRB20190515D,2019-05-15T20:58:16.215733,426.0611,8.8,0.00042,0.00149,67.13,-5.01,35.5,530.2
482,FRB20190516B,aba04eb2522e0e5c019d48b8ef4cee62374a506c213ddf51770abaee8180db61,FRB20190516B,2019-05-16T03:38:00.325962,1235.416,9.9,0.00149,0.00372,167.34,7.37,19.4,419.4
483,FRB20190517D,412fd1fcb67f1212553671ffec78940477f71fd758662c6937c9528ccdc604e9,FRB20190517D,2019-05-17T14:59:05.364614,1180.148,5.8,0.0023,0.0063,339.95,41.84,12.0,406.8
484,FRB20190517B,02cd7f9b27157f60832704ea3f9e7b6fa1a8ba0248749cdcba2cf47769da9e70,FRB20190517B,2019-05-17T20:33:36.968313,191.72,4.2,0.0058,,65.54,73.63,14.0,466.7
485,FRB20190517C,0035ac5babee1985a49f614bce5b1c75a71f2c95f834fc5c9202086cdbf977c2,FRB20190517C,2019-05-17T22:06:43.016889,335.5746,8.7,0.000377,0.00015,87.5,26.62,58.3,435.5
486,FRB20190518B,3f1130340ebde81f9008eb0eac67439b0fbd801e4603acc9f046673966095d80,FRB20190518B,2019-05-18T03:59:34.748419,913.7722,2.1,0.00061,,175.11,20.28,16.7,478.4
487,FRB20190518C,a0d580bbe842f6c2cbb0b4ed41913c487bedc36adc60ba5bb94f38f2bff96f59,FRB20190518C,2019-05-18T08:22:59.658058,444.0795,14.8,0.000635,0.00029,242.01,4.64,46.4,494.3
488,FRB20190518D,c509ff8d8b5b118dda9a436ed310fbb13f394f354de35f020eb3432fa662d942,FRB20190518D,2019-05-18T09:04:41.321009,202.4551,3.0,0.00026,0.00039,174.72,89.31,19.3,475.6
489,FRB20190518A,ae1696a921269f9f62e6f0c980858655efaa68f68d89d3368d443c714b529e46,FRB20190518A,2019-05-18T18:13:42.665013,349.607,1.4,0.00207,,29.5,65.72,10.6,437.9
490,FRB20190518E,6b9b1a4e1f0697442103b8152d4cdcd7443a41266b9df59be87f7ff1c2b9e255,FRB20190518E,2019-05-18T18:21:06.009938,350.1451,3.8,0.00196,,29.5,65.72,22.0,800.2
491,FRB20190518G,2ee9aa65c3ae955c26fecef833832fd355e7663625fa18d272842ff4227f832a,FRB20190518G,2019-05-18T22:40:50.273754,524.9464,1.8,0.000666,,94.79,75.52,33.6,456.4
492,FRB20190519D,d9295297c3a751961ff66f293e0f35c9222f59e7ce58eefe13ad14a70fe532aa,FRB20190519D,2019-05-19T03:11:52.406102,539.771,0.8,0.00183,,164.57,42.99,25.3,400.2
493,FRB20190519E,0db7708cbe6fcee550fb378396087f1b1d786f538eab610800c872f2327db869,FRB20190519E,2019-05-19T03:28:47.109466,693.8297,1.5,0.000414,,168.28,41.65,30.3,800.2
494,FRB20190519F,864b1b465e74bbe10b806ab19577760427557bf2c0399756c68156a907fef364,FRB20190519F,2019-05-19T03:30:11.396995,797.766,4.0,0.00136,0.00136,165.63,77.23,41.0,453.9
495,FRB20190519G,1bd54010178ab63362119b6a43eced0fdd5755f587c9b8d781124b09e06f5315,FRB20190519G,2019-05-19T12:48:13.961114,430.094,22.0,0.00306,0.0111,306.68,72.34,40.9,471.1
496,FRB20190519H,d2f9ce03dedc09454c1d9e9a45c5656b68273cdf0efd985836f0df74f984e270,FRB20190519H,2019-05-19T15:33:55.996517,1170.8729,6.6,0.000255,0.00031,342.99,87.37,57.7,435.0
497,FRB20190519A,c7495bdee4bd9b118452ec198de895ec9a6bc80a5da08b36bb806f1a555afa31,FRB20190519A,2019-05-19T17:50:25.640077,348.7128,3.9,0.000269,0.00036,29.5,65.72,43.4,521.3
498,FRB20190519A,b11ec807c5edf69b9c149e49813e23df3a61b10569fe1be0c614a51ccdc55ac2,FRB20190519A,2019-05-19T17:50:25.645148,348.7128,3.9,0.00128,0.00036,29.5,65.72,43.4,480.6
499,FRB20190519B,4acc2b584e82296f92530bde260e2cf59957631e4f56ba19bdc9f103aa91b73b,FRB20190519B,2019-05-19T18:09:01.499956,349.28,12.4,0.00203,,29.5,65.72,44.8,662.5
500,FRB20190519B,5455419e84189da8e06bc0a0c40b23433844507780e8ca558c4c1ae07019214c,FRB20190519B,2019-05-19T18:09:01.508060,349.28,12.4,0.00151,,29.5,65.72,44.8,575.6
501,FRB20190519B,bef1d9f8c4a84921d6c36e77a878c9d0b7ab8044e329c7c590b217418b1e55f9,FRB20190519B,2019-05-19T18:09:01.515629,349.28,12.4,0.00606,,29.5,65.72,44.8,514.3
502,FRB20190519B,c347321577f312051db7a7041775a8d14e077b90c323d87a81675d167ce5410b,FRB20190519B,2019-05-19T18:09:01.526420,349.28,12.4,0.00219,,29.5,65.72,44.8,473.1
503,FRB20190519C,9942d9f4c9efcbe11c15ada92dbf6a4dfed9fec1ceacce5af03e8f9fb3c7e66a,FRB20190519C,2019-05-19T18:10:50.193886,349.064,4.0,0.00288,,29.5,65.72,27.1,487.5
504,FRB20190519J,41aeb74410a9c10f17577492deec7b2aa80e669164105281e4c05e89608db3e4,FRB20190519J,2019-05-19T23:04:07.651540,642.759,1.7,0.00046,0.0005,296.21,86.93,18.6,419.5
505,FRB20190520A,c31050fddf6a25edf7c7d76c325f01df87ab5666419d7f25823bb61253ac1c3d,FRB20190520A,2019-05-20T10:25:03.463648,432.5063,2.4,0.000649,,273.52,26.32,28.7,444.4
506,FRB20190527A,c815719d6fd54115652903ab540864cac1cda996d5bc8209d773fd9fa92de073,FRB20190527A,2019-05-27T16:28:07.706179,584.58,10.1,0.00267,0.00508,12.45,7.99,32.8,484.7
507,FRB20190527A,fffb7c6ccf23bfe7a82bb64cb117efd51a9b73f2af0227123206a9ddc00b3308,FRB20190527A,2019-05-27T16:28:07.725360,584.58,10.1,0.00247,0.00508,12.45,7.99,32.8,449.1
508,FRB20190527B,11df6865f74ef6165d3cf912b071afa405b3cf7b576435e0949f6b5bd98aa52c,FRB20190527B,2019-05-27T20:39:41.740647,449.819,2.0,0.00212,,73.92,63.22,10.0,637.0
509,FRB20190527C,31d72d97ed8dfd82d32bce18838ad11b48637afc69e2278c88ca7dd3bb69417a,FRB20190527C,2019-05-27T22:23:06.517183,535.4368,20.0,0.000491,0.00381,100.22,57.0,80.2,434.3
510,FRB20190529A,bae61a02585aa2ccd653bcc7ef1ed5aad5e0b636320d674828c4be28ff5cbd14,FRB20190529A,2019-05-29T20:05:58.978613,704.45,1.4,0.00104,,68.06,40.32,8.3,453.4
511,FRB20190530A,a44f4392fb7e6e3d2cd2ae829bb3e4cd59950a749be28eeefd08ddcb6635b1b6,FRB20190530A,2019-05-30T20:07:47.241823,555.445,1.7,0.00102,,68.74,60.59,14.9,441.1
512,FRB20190531A,fe27dfbf44ada17320a2a81c343d3cf0b3144903c980a5a76ac310fcc7987f73,FRB20190531A,2019-05-31T05:14:22.503506,324.6981,0.0,0.000628,,203.96,81.72,14.4,482.8
513,FRB20190531B,4df94434e27aa61f2ef93fa7e17972ad2dec7cae1ac52ed4c7f2010ff1857db2,FRB20190531B,2019-05-31T08:47:45.615436,167.9597,0.0,0.00067,,259.91,49.32,122.4,474.6
514,FRB20190531C,992579197b781ae43bf31da6cc9f894f3179c63897d9dfc503f5e8a569471749,FRB20190531C,2019-05-31T13:33:17.706191,478.202,1.2,0.00145,,331.14,43.0,12.2,453.0
515,FRB20190531E,7d5ce20f8ca110e023b893213bed2a47af7368991d93f93f649a4b09c92b9861,FRB20190531E,2019-05-31T16:28:14.398904,328.2034,5.3,0.000465,,15.2,0.54,14.2,800.2
516,FRB20190601A,503b28858f2bb4aca2f055449952e6985c18d8d50efcd96887935e79a403461f,FRB20190601A,2019-06-01T04:05:39.872382,2227.891,2.7,0.00172,,190.11,62.72,16.4,638.9
517,FRB20190601B,63cda52e9573669534483bdfd5a19ad9f8def10a204ca0078b53b16023ec4e87,FRB20190601B,2019-06-01T16:31:43.998505,787.795,13.0,0.00404,0.00567,17.88,23.82,62.7,429.5
518,FRB20190601D,6590778f81e1d8f1b095e4a9f5de6029ebc5d7d70ba8b2d49729d583f6cef3d5,FRB20190601D,2019-06-01T20:55:23.147011,668.47,5.7,0.00467,,85.86,79.35,11.5,400.2
519,FRB20190601C,764fd1bba7d94668ad75f727ab4c44ee5bb0cd87910051483b0e437cc039da28,FRB20190601C,2019-06-01T21:13:39.191508,424.0656,5.8,0.000684,0.00012,88.52,28.47,47.9,517.0
520,FRB20190601C,511e893b1edd60644e4651d8deebe8804eab5bec18da930a2ea84ec5e1c550ad,FRB20190601C,2019-06-01T21:13:39.195025,424.0656,5.8,0.00051,0.00012,88.52,28.47,47.9,502.2
521,FRB20190603B,b3937da3969fa05eb49007386a7d1d4596ce95774452a612685a821314a8a50b,FRB20190603B,2019-06-03T06:25:19.634736,504.317,6.2,0.00154,,48.87,74.28,12.7,400.2
522,FRB20190603A,1df3ed82d6a7b973905464e2fb3dfb843b6196b8c8b5f06d889457fcc7538c3c,FRB20190603A,2019-06-03T17:09:23.427970,349.581,0.8,0.00171,,29.5,65.72,10.5,691.2
523,FRB20190604D,3d1408197c4c1b2db9cc80ec3b475dffe7a865cc2b607580e134dfee483e0e58,FRB20190604D,2019-06-04T04:31:39.622172,1021.169,2.5,0.00163,,199.93,15.73,15.0,622.6
524,FRB20190604A,b17f5518b7c502f0c82fd94cb638ca747c16d4cb01dd69a8999dad96e94ee512,FRB20190604A,2019-06-04T05:49:57.247283,552.485,7.8,0.00184,0.00183,218.78,53.28,70.0,433.4
525,FRB20190604E,8e31f56fca5eadb334843e9da7688bbb2f2df58cbd8a1fc5d272f3bca7b96168,FRB20190604E,2019-06-04T06:55:49.848130,1218.5965,2.3,0.000962,,235.59,32.06,19.7,400.2
526,FRB20190604F,0dbfa01c1b07e0dbab81a36cbb9da515c083536253bf4e85bc90450d0d81c336,FRB20190604F,2019-06-04T17:11:39.801039,348.7248,21.0,0.000854,0.002,29.5,65.72,98.8,663.7
527,FRB20190604F,75e0e5e38f57705e84bfead90346efa2dbe46266ad82dd1d5790d269a82a9cb2,FRB20190604F,2019-06-04T17:11:39.805472,348.7248,21.0,0.00087,0.002,29.5,65.72,98.8,609.5
528,FRB20190604F,9d4c145e4cd0b45eba0233c14b146c2db39dfb087f0e84b501eb87bef03dcac3,FRB20190604F,2019-06-04T17:11:39.809783,348.7248,21.0,0.00112,0.002,29.5,65.72,98.8,544.0
529,FRB20190604C,89b3be8972d4fade6cc57c0ed75b1ddf4e7f58bc571c5f0a2c9115d5cf48c28e,FRB20190604C,2019-06-04T20:17:40.686850,515.636,26.2,0.00541,0.011,77.39,49.3,61.6,451.6
530,FRB20190604G,167782f61378c274731cb20bd7a780612b8541a347e74b52711ad42dfa92ec49,FRB20190604G,2019-06-04T23:12:26.559225,233.0453,4.5,0.00119,0.00031,120.81,59.5,24.8,400.2
531,FRB20190605C,7c84a1fa300efba9ebdcf331607796dff83edeeb88e301ec4900166d1a708733,FRB20190605C,2019-06-05T02:20:46.945533,187.6421,4.4,0.000495,,168.32,-5.19,47.5,452.2
532,FRB20190605D,c23bbd43383652013d5c21bb1aeb4c92944d47496df63203b4ff34f233e3d37a,FRB20190605D,2019-06-05T16:53:06.037526,1656.5332,2.2,0.001069,,26.72,28.62,17.4,643.9
